id,name,volume,groupID,groupName,categoryID,categoryName
34772,"CSM 4 Electee Archive Script",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
34773,"CSM 5 Electee Archive Script",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
34774,"CSM 6 Electee Archive Script",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
34775,"CSM 7 Electee Archive Script",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
34776,"CSM 8 Electee Archive Script",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
34777,"CSM 9 Electee Archive Script",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
34778,"CSM 10 Electee Archive Script ",0.01,1194,"Special Edition Commodities",63,"Special Edition Assets"
36946,"Expired Blood Raider Cerebral Accelerator",1,1194,"Special Edition Commodities",63,"Special Edition Assets"
36948,"Expired Blood Raider Advanced Cerebral Accelerator",1,1194,"Special Edition Commodities",63,"Special Edition Assets"
33031,"NEO YC 114: Team Ineluctable",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33032,"NEO YC 114: Raiden. 58th Squadron",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33033,"NEO YC 114: Last Huzzah",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33034,"NEO YC 114: Why Dash",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33035,"NEO YC 114: RONIN and pixies",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33036,"NEO YC 114: Expendables",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33037,"NEO YC 114: The HUNS",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33038,"NEO YC 114: Tinkerhell and Alts",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33039,"NEO YC 114: Tengu Terror",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33040,"NEO YC 114: Oxygen Isonopes",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33041,"NEO YC 114: Africa‘s Finest",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33042,"NEO YC 114: Something Else",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33043,"NEO YC 114: The Exiled Gaming",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33044,"NEO YC 114: Perihelion Beryllium Duralumin",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33045,"NEO YC 114: Goggle Wearing Internet Crime Fighters",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33046,"NEO YC 114: ISN – Incursion Shiny Network",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33047,"NEO YC 114: Baaaramu",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33048,"NEO YC 114: Asine Hitama‘s team",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33049,"NEO YC 114: EFS",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33050,"NEO YC 114: Much Crying Old Experts",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33051,"NEO YC 114: DeepWater",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33052,"NEO YC 114: Blue Ballers",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33053,"NEO YC 114: The Gentlemen Renegades",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33054,"NEO YC 114: Guiding Hand Social Club",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33055,"NEO YC 114: XXXMity",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33056,"NEO YC 114: My Little Nulli",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33057,"NEO YC 114: 8 CAS",0.01,1195,"Tournament Cards: New Eden Open YC 114",63,"Special Edition Assets"
33223,"Alliance Tournament I: Band of Brothers",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33224,"Alliance Tournament II: Band of Brothers",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33225,"Alliance Tournament III: Band of Brothers",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33226,"Alliance Tournament III: Cult of War",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33227,"Alliance Tournament IV: HUN Reloaded",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33228,"Alliance Tournament IV: Star Fraction",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33229,"Alliance Tournament V: Ev0ke",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33230,"Alliance Tournament VI: Pandemic Legion",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33231,"Alliance Tournament VII: Pandemic Legion",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33232,"Alliance Tournament VIII: Pandemic Legion",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33373,"Alliance Tournament IX: HYDRA RELOADED and 0utbreak",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33374,"Alliance Tournament X: Verge of Collapse",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33385,"Alliance Tournament I: KAOS Empire",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33386,"Alliance Tournament III: Interstellar Alcohol Conglomerate",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33387,"Alliance Tournament IV: Pandemic Legion",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33388,"Alliance Tournament V: Triumvirate",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33389,"Alliance Tournament VIII: HYDRA RELOADED",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33390,"Alliance Tournament VI: R.U.R.",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33391,"Alliance Tournament IX: Darkside.",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
33392,"Alliance Tournament X: HUN Reloaded",0.01,1225,"Tournament Cards: Alliance Tournament All Stars",63,"Special Edition Assets"
35832,"Medium Citadel",0,1320,Citadel,65,Structure
35833,"Large Citadel",0,1320,Citadel,65,Structure
35834,"X-Large Citadel",0,1320,Citadel,65,Structure
35825,"Medium Assembly Array",0,1404,"Assembly Array",65,Structure
35826,"Large Assembly Array",0,1404,"Assembly Array",65,Structure
35827,"X-Large Assembly Array",0,1404,"Assembly Array",65,Structure
35828,"Medium Laboratory",0,1405,Laboratory,65,Structure
35829,"Large Laboratory",0,1405,Laboratory,65,Structure
35830,"X-Large Laboratory",0,1405,Laboratory,65,Structure
35835,"Medium Drilling Platform",0,1406,"Drilling Platform",65,Structure
35836,"Large Drilling Platform",0,1406,"Drilling Platform",65,Structure
35837,"X-Large Drilling Platform",0,1406,"Drilling Platform",65,Structure
35838,"Medium Observatory Array",0,1407,"Observatory Array",65,Structure
35839,"Large Observatory Array",0,1407,"Observatory Array",65,Structure
35840,"Medium Stargate",0,1408,Stargate,65,Structure
35841,"X-Large Stargate",0,1408,Stargate,65,Structure
35842,"Medium Administration Hub",0,1409,"Administration Hub",65,Structure
35843,"Large Administration Hub",0,1409,"Administration Hub",65,Structure
35844,"X-Large Administration Hub",0,1409,"Administration Hub",65,Structure
35845,"X-Large Advertisement Center",0,1410,"Advertisement Center",65,Structure
35892,"Market Hub",0,1321,"Citadel Service Module",66,"Structure Module"
35893,"Corporation Offices",0,1321,"Citadel Service Module",66,"Structure Module"
35894,"Cloning Center",0,1321,"Citadel Service Module",66,"Structure Module"
35895,"Corporation Insurance",0,1321,"Citadel Service Module",66,"Structure Module"
35896,"Loyalty Point Store",0,1321,"Citadel Service Module",66,"Structure Module"
35897,"Customs Office",0,1321,"Citadel Service Module",66,"Structure Module"
35898,"Interbus Transport Service",0,1321,"Citadel Service Module",66,"Structure Module"
35899,"Reprocessing Plant",0,1322,"Drilling Service Module",66,"Structure Module"
35900,"Compression Plant",0,1322,"Drilling Service Module",66,"Structure Module"
35901,"Moon Drilling",0,1322,"Drilling Service Module",66,"Structure Module"
35902,"Simple Reactor Array",0,1322,"Drilling Service Module",66,"Structure Module"
35903,"Complex Reactor Array",0,1322,"Drilling Service Module",66,"Structure Module"
35904,"Planetoid Drilling",0,1322,"Drilling Service Module",66,"Structure Module"
35905,"Local Communications Array",0,1323,"Observatory Service Module",66,"Structure Module"
35906,"Stellar Mapping Array",0,1323,"Observatory Service Module",66,"Structure Module"
35907,"Capsuleer Tracking Array",0,1323,"Observatory Service Module",66,"Structure Module"
35908,"Scanner Array",0,1323,"Observatory Service Module",66,"Structure Module"
35909,"Listening Post",0,1323,"Observatory Service Module",66,"Structure Module"
35910,"Cloak Pinpoint Array",0,1323,"Observatory Service Module",66,"Structure Module"
35911,"Cynosural Jammer",0,1323,"Observatory Service Module",66,"Structure Module"
35912,"Cynosural Generator Array",0,1324,"Stargate Service Module",66,"Structure Module"
35913,"Stargate Connector",0,1324,"Stargate Service Module",66,"Structure Module"
35914,"Warp Accelerant",0,1324,"Stargate Service Module",66,"Structure Module"
35915,"Wormhole Stabilizer",0,1324,"Stargate Service Module",66,"Structure Module"
35916,"Sovereignty Unit",0,1325,"Administration Service Module",66,"Structure Module"
35917,"Security Status Claim Unit",0,1325,"Administration Service Module",66,"Structure Module"
35918,"Agent Distribution Unit",0,1325,"Administration Service Module",66,"Structure Module"
35919,"Factional Reserve Unit",0,1325,"Administration Service Module",66,"Structure Module"
35920,"Security Force Array",0,1325,"Administration Service Module",66,"Structure Module"
35921,"Anti-Ship Launcher",0,1327,"Missile Launcher",66,"Structure Module"
35922,"Flak Launcher",0,1327,"Missile Launcher",66,"Structure Module"
35923,"AoE Missile Launcher",0,1328,"AoE Missile Launcher",66,"Structure Module"
35924,"LXL Energy Neutralizer",0,1329,"Energy Neutralizer",66,"Structure Module"
35925,"SM Energy Neutralizer",0,1329,"Energy Neutralizer",66,"Structure Module"
35926,"Point Defense Battery",0,1330,"Defense Battery",66,"Structure Module"
35939,"Bumping Modules",0,1331,"Bumping Module",66,"Structure Module"
35940,"Multi-spectrum ECM",0,1332,ECM,66,"Structure Module"
35951,"ECCM Projector",0,1332,ECM,66,"Structure Module"
35928,"Doomsday Zapping Beam",0,1333,"Doomsday Weapon",66,"Structure Module"
35875,"Supercapital Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35876,"Ammunition Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35877,"Capital Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35878,"Component Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35879,"Drone Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35880,"Equipment Assembly Module",0,1415,"Assembly Service Module",66,"Structure Module"
35881,"Large Ship Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35882,"Medium Ship Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35883,"Small Ship Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35884,"Subsystem Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35885,"Drug Assembly Array",0,1415,"Assembly Service Module",66,"Structure Module"
35886,"Advanced Laboratory",0,1416,"Research Service Module",66,"Structure Module"
35887,"Experimental Laboratory",0,1416,"Research Service Module",66,"Structure Module"
35888,"Datacore Field Research",0,1416,"Research Service Module",66,"Structure Module"
35889,"Time Efficiency Laboratory",0,1416,"Research Service Module",66,"Structure Module"
35890,"Material Efficiency Laboratory",0,1416,"Research Service Module",66,"Structure Module"
35891,"Copy Laboratory",0,1416,"Research Service Module",66,"Structure Module"
35930,"Armored Targeted Link",0,1418,"Warfare Link",66,"Structure Module"
35931,"Information Targeted Link",0,1418,"Warfare Link",66,"Structure Module"
35932,"Siege Targeted Link",0,1418,"Warfare Link",66,"Structure Module"
35933,"Skirmish Targeted Link",0,1418,"Warfare Link",66,"Structure Module"
35934,"Mining Targeted Link",0,1418,"Warfare Link",66,"Structure Module"
35935,"Remote Armor Repairer",0,1419,"Remote Armor Repairer",66,"Structure Module"
35938,"Drone Link Augmentor",0,1420,"Drone Augmentor Module",66,"Structure Module"
35955,"Remote Tracking Computer",0,1421,"Remote Tracking Computer",66,"Structure Module"
35956,"Tracking Computer",0,1423,"Tracking Computer",66,"Structure Module"
35953,"Sensor Booster",0,1424,"Sensor Booster",66,"Structure Module"
35952,"Remote Sensor Booster",0,1425,"Remote Sensor Booster",66,"Structure Module"
35957,"Missile Guidance Computer",0,1426,"Missile Guidance Computer",66,"Structure Module"
35954,"Remote Missile Guidance Computer",0,1427,"Remote Missile Guidance Computer",66,"Structure Module"
35958,"Drone Navigation Computer",0,1428,"Drone Navigation Computer",66,"Structure Module"
35959,"Missile Weapon Upgrade",0,1429,"Ballistic Control System",66,"Structure Module"
35963,Co-Processor,0,1430,"CPU Enhancer",66,"Structure Module"
35941,"Remote Sensor Dampener",0,1431,"Remote Sensor Dampener",66,"Structure Module"
35945,"Tracking Disruptor",0,1432,"Tracking Disruptor",66,"Structure Module"
35947,"Target Painter",0,1433,"Target Painter",66,"Structure Module"
35927,"Ship Tractor Beam",0,1434,"Tractor Beam",66,"Structure Module"
35965,"Reactor Control Unit",0,1435,"Reactor Control Unit",66,"Structure Module"
35964,"Power Diagnostic System",0,1436,"Power Diagnostic System",66,"Structure Module"
35937,"Remote Shield Booster",0,1437,"Remote Shield Booster",66,"Structure Module"
35936,"Remote Hull Repairer",0,1438,"Remote Hull Repairer",66,"Structure Module"
35929,"Remote Capacitor Transmitter",0,1439,"Remote Capacitor Transmitter",66,"Structure Module"
35966,"Drone Damage Amplifier",0,1440,"Drone Damage Amplifier",66,"Structure Module"
35943,"Stasis Webifier",0,1441,"Stasis Webifier",66,"Structure Module"
35944,"Stasis Webifier Generator",0,1441,"Stasis Webifier",66,"Structure Module"
35949,"Warp Disruptor",0,1442,"Warp Disruptor",66,"Structure Module"
35950,"Warp Disruptor Generator",0,1442,"Warp Disruptor",66,"Structure Module"
35961,"Tracking Enhancer",0,1443,"Tracking Enhancer",66,"Structure Module"
35962,"Guidance Enhancer",0,1444,"Guidance Enhancer",66,"Structure Module"
35967,"Drone Tracking Enhancer",0,1445,"Drone Tracking Enhancer",66,"Structure Module"
350916,"Plasma Cannon",0.01,350858,"Infantry Weapons",350001,Infantry
351063,"Heavy Machine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
351296,Blaster,0.01,350858,"Infantry Weapons",350001,Infantry
351297,"20GJ Blaster",0.01,350858,"Infantry Weapons",350001,Infantry
351310,"ST-1 Missile Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
351311,"ST-201 Missile Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
351317,"80GJ Blaster",0.01,350858,"Infantry Weapons",350001,Infantry
351320,"Passenger Position",0.01,350858,"Infantry Weapons",350001,Infantry
351332,"80GJ Particle Accelerator",0.01,350858,"Infantry Weapons",350001,Infantry
351336,"80GJ Railgun",0.01,350858,"Infantry Weapons",350001,Infantry
351337,"20GJ Railgun",0.01,350858,"Infantry Weapons",350001,Infantry
351706,"Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
351709,"AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
351855,"Mass Driver",0.01,350858,"Infantry Weapons",350001,Infantry
352263,"Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
352304,"Militia 20GJ Railgun",0.01,350858,"Infantry Weapons",350001,Infantry
352305,"Militia 80GJ Railgun",0.01,350858,"Infantry Weapons",350001,Infantry
352313,"Militia 80GJ Blaster",0.01,350858,"Infantry Weapons",350001,Infantry
352314,"Militia 20GJ Blaster",0.01,350858,"Infantry Weapons",350001,Infantry
352472,"'Paradox' Graded Particle Cannon (S)",0.01,350858,"Infantry Weapons",350001,Infantry
352499,"Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
352508,"Flux Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
352522,"Miasma Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
352526,"'Husk' Phase-synched Railgun (L)",0.01,350858,"Infantry Weapons",350001,Infantry
352556,"Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
352602,"Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
352891,"Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353032,"Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353042,"[TEST] Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353106,"Breach Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353107,"Tactical Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353108,"'Blindfire' Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353109,"GEK-38 Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353110,"GK-13 Burst Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353111,"G7-M Compact Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353112,"'Gorewreck' GK-13 Burst Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353113,"'Killswitch' GEK-38 Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353114,"Duvolle Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353115,"CreoDron Breach Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353116,"Allotek Burst Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353117,"'Codewish' Duvolle Tactical Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353118,"'Stormside' Roden Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353119,"'Hollowsight' Carthum Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353120,"Militia Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353126,"Assault Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353127,"Breach Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353128,"'Slashvent' Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353129,"M512-A Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353130,"M209 Assault Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353131,"SK9M Breach Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353132,"'Bedlam' M512-A Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353133,"'Minddrive' SK9M Breach Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353134,"Six Kin Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353135,"Ishukone Assault Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353136,"Freedom Burst Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353137,"'Gargoyle' Freedom Burst Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353138,"'Mashgrill' CreoDron Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353139,"'Spitfire' Six Kin Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353140,"Militia Submachine Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353143,"Assault Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353144,"Breach Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353145,"'Strumborne' Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353146,"9K330 Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353147,"DAU-2/A Assault Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353148,"DCMA-5 Breach Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353149,"'Blastwave' 9K330 Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353150,"'Arcflare' DAU-2/A Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353151,"Kaalakiota Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353152,"Ishukone Assault Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353153,"Imperial Armaments Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353154,"'Grimlock' Guristas Assault Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353155,"'Backscatter' Freedom Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353156,"'Torchflare' Kaalakiota Forge Gun",0.01,350858,"Infantry Weapons",350001,Infantry
353161,"Tactical Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353162,"Charge Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353163,"'Farsight' Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353164,"NT-511 Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353165,"C27-N Specialist Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353166,"C15-A Tactical Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353167,"'Genesis' NT-511 Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353168,"'Downwind' C15-A Tactical Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353169,"Ishukone Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353170,"Lai Dai Compact Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353171,"Roden Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353172,"'Horizon' Kaalakiota Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353173,"'Corona' Ishukone Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353174,"'Surgepoint' Six Kin Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353175,"Militia Sniper Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353179,"Assault Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353180,"Specialist Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353181,"'Scattermind' Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353182,"CBR7 Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353183,"CBR-112 Specialist Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353184,"CFG-129 Assault Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353185,"'Darkside' CBR7 Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353186,"'Scramkit' CBR-112 Breach Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353187,"Wiyrkomi Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353188,"Wiyrkomi Specialist Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353189,"Ishukone Assault Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353190,"'Mimicry' CreoDron Tactical Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353191,"'Weavewind' Roden Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353192,"'Haywire' Wiyrkomi Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353193,"Militia Swarm Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353196,"Specialist Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353197,"Burst Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353198,"'Surgewick' Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353199,"CAR-9 Burst Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353200,"IA5 Tactical Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353201,"TT-3 Assault Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353202,"'Flashbow' CAR-9 Burst Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353203,"'Hazemoon' IA5 Tactical Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353204,"Ishukone Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353205,"Viziam Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353206,"Imperial Burst Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353207,"'Burnscar' Khanid Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353208,"'Grindfell' Imperial Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353209,"'Singetear' Viziam Scrambler Pistol",0.01,350858,"Infantry Weapons",350001,Infantry
353258,"Railgun Installation",0.01,350858,"Infantry Weapons",350001,Infantry
353263,"Missile Installation",0.01,350858,"Infantry Weapons",350001,Infantry
353264,"Blaster Installation",0.01,350858,"Infantry Weapons",350001,Infantry
353281,"Burst Assault Rifle",0.01,350858,"Infantry Weapons",350001,Infantry
353289,"Militia MT-1 Missile Launcher",0.01,350858,"Infantry Weapons",350001,Infantry
353691,"Sleek Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353692,"Capped Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353693,"M1 Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353694,"M8 Packed Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353695,"'Shroud' M1 Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353696,"Core Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353697,"Freedom Sleek Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353698,"'Cavity' M2 Contact Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353699,"'Vapor' Core Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353701,"Small CA Railgun Installation ",0.01,350858,"Infantry Weapons",350001,Infantry
353702,"Small Rocket Installation",0.01,350858,"Infantry Weapons",350001,Infantry
353705,"Small Blaster Installation ",0.01,350858,"Infantry Weapons",350001,Infantry
353730,"Sleek AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353731,"Packed AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353732,"EX-0 AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353733,"EX-11 Packed AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353734,"'Hollow' EX-0 AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353735,"Wiyrkomi AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353736,"Lai Dai Sleek AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353737,"'Void' Kaalakiota AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353738,"'Sigil' Wiyrkomi AV Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353741,"Militia Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353749,"Volatile Locus Grenade",0.01,350858,"Infantry Weapons",350001,Infantry
353772,"80GJ Neutron Blaster",0.01,350858,"Infantry Weapons",350001,Infantry
